TRADEDATE,sber,mgnt,gold,eurusd,sber_VaR_5_param,mgnt_VaR_5_param,sber_VaR_5_hist,mgnt_VaR_5_hist,gold_VaR_5_param,eurusd_VaR_5_param,gold_VaR_5_hist,eurusd_VaR_5_hist,sber_ear_hist,mgnt_ear_hist,sber_ear_param,mgnt_ear_param,gold_ear_hist,eurusd_ear_hist,gold_ear_param,eurusd_ear_param,sber_raroc_hist,mgnt_raroc_hist,sber_raroc_param,mgnt_raroc_param,gold_raroc_hist,eurusd_raroc_hist,gold_raroc_param,eurusd_raroc_param
2017-07-04,0.012732160274351277,-0.001097694951055126,0.0026514361103539856,-0.0015857637011688294,-0.024900756302071027,-0.02337971419546316,-0.028262487398819657,-0.0299058567126443,-0.011049476745030937,-0.007934878072429517,-0.009945062096491469,-0.00657421331334645,-0.011417519499638235,-0.009790692440996437,-0.01312277731097234,-0.013128728634580176,-0.005603974455183087,-0.0026385109717684185,-0.005484836521774118,-0.003356335299210527,-0.8544782146456822,-0.2906787648141804,-1.0383193695676316,-0.5145928467277703,-0.83010145994458,-0.1601328129195906,-0.7363491339793143,-0.22313784558249428
2017-07-05,-0.002882522525468853,0.006568168112097169,0.00232648418234376,0.000881290265905239,-0.024718985405508667,-0.0229378014025818,-0.028262487398819657,-0.0299058567126443,-0.011088097867325907,-0.007884990115482335,-0.009945062096491469,-0.00657421331334645,-0.011185593841144488,-0.009790692440996437,-0.01297436782132736,-0.013128728634580176,-0.005496329599755513,-0.0026385109717684185,-0.0054778170187769135,-0.003356335299210527,-0.2937841669244725,-0.5470119351630889,-0.40826292545201,-0.8587090105532228,-0.7866028091326944,-0.5353950457506504,-0.7038449059976434,-0.5374294073996496
2017-07-06,0.009288095905781047,0.003811602763326252,-0.0014687285900815972,0.006147380384929691,-0.02277879075475671,-0.022586388957119237,-0.028262487398819657,-0.0299058567126443,-0.011054316385782208,-0.007839231284979587,-0.009945062096491469,-0.00657421331334645,-0.011185593841144488,-0.009790692440996437,-0.01297436782132736,-0.013128728634580176,-0.004921465805102941,-0.0026046526353332724,-0.005406226153978782,-0.0032405008121928524,-0.724412167195892,-0.45483716902086246,-0.9773329922028244,-0.7500238940393713,-0.3471810614676241,-1.3312669673336084,-0.35619548296640924,-1.197551246524676
2017-07-07,0.011966689362542037,0.012207789484526195,-0.009723352980903205,-0.0019279648422215324,-0.022846828814193563,-0.022029839514000303,-0.028262487398819657,-0.0299058567126443,-0.010878531745851492,-0.00789532182618498,-0.009945062096491469,-0.00632357651638008,-0.011061067418494525,-0.009379954129815333,-0.012820705117732516,-0.013155876995743629,-0.005496329599755513,-0.0026009078842619934,-0.005481965221117807,-0.003219330877193315,-0.8147816735337415,-0.7218567192965302,-1.0849380752953959,-1.1513323310481143,0.42503740450639815,-0.10641810695218504,0.38988604885975015,-0.16356091156271085
2017-07-10,0.01849251812216655,0.005034016949980005,0.0009477697217134213,-8.772314580822866e-05,-0.02335844027465567,-0.021951447096045514,-0.028262487398819657,-0.0299058567126443,-0.010963472073675032,-0.007839939068007132,-0.009945062096491469,-0.00632357651638008,-0.010936540995844563,-0.008760555856757609,-0.012664492486970455,-0.012890061611566292,-0.005496329599755513,-0.0025971631331907145,-0.005481965221117807,-0.0031696228179649804,-1.041276328680121,-0.46126659868952097,-1.333865200021207,-0.8165328911174728,-0.6479697420634866,-0.39683871633121476,-0.5864688576413674,-0.39310250314740686
2017-07-11,0.012247275651730189,0.001067805760830137,0.0027640006738198553,0.005773284055226363,-0.02549554381753802,-0.021645275588108914,-0.028262487398819657,-0.028679978288472165,-0.010916635726175229,-0.007839023460835141,-0.009945062096491469,-0.00632357651638008,-0.011061067418494525,-0.008760555856757609,-0.012749350454764524,-0.012890061611566292,-0.004921465805102941,-0.0025412592877465286,-0.0054634457545910415,-0.0031093158666776885,-0.8247095431238708,-0.34269069239631283,-0.9804311798715152,-0.6448459071625009,-0.7727922062582355,-1.3148482225897908,-0.7536613508760431,-1.1331258244451958
2017-07-12,0.02479986111405849,-0.0032068440095795576,0.0017974323723346187,-0.004808752435883574,-0.024677593388724144,-0.020925760613454338,-0.028262487398819657,-0.028679978288472165,-0.010882857371725946,-0.007836203211044175,-0.009945062096491469,-0.005914041837119358,-0.010936540995844563,-0.008760555856757609,-0.012733126613004624,-0.012827530765682731,-0.004921465805102941,-0.0025971631331907145,-0.0054634457545910415,-0.003136291050315877,-1.2644464588561137,-0.1936442137897416,-1.5209338745411434,-0.4597532645918494,-0.6756014303629062,0.3739556404237566,-0.6671849018061821,0.21342751591875084
2017-07-13,-0.005673508781291443,0.021711204936959737,-0.002093210146791233,-0.0013155011763366993,-0.02874478939328407,-0.02458670425843204,-0.028262487398819657,-0.028679978288472165,-0.010899178477574486,-0.007855756214120003,-0.009945062096491469,-0.005914041837119358,-0.010612779601823299,-0.008141157583699885,-0.012626162706463516,-0.012620542767495326,-0.004346602010450369,-0.0025971631331907145,-0.005404318814103326,-0.0031286193697324964,-0.17476419364058302,-1.0408781422494553,-0.2418752779867815,-1.3963541979271559,-0.2265839913110359,-0.21671506427460338,-0.30379433405231754,-0.23080122956678353
2017-07-14,0.009087010932104627,0.018168161294636796,0.009511302396950675,0.006298682358519882,-0.025339736912542835,-0.02618978942909867,-0.028262487398819657,-0.028679978288472165,-0.010881103391885359,-0.007840917664851264,-0.009945062096491469,-0.005914041837119358,-0.010289018207802035,-0.00812794484838393,-0.012590078165025003,-0.012023535414470227,-0.004346602010450369,-0.0025971631331907145,-0.005404318814103326,-0.0031286193697324964,-0.6855740921344338,-0.9168802667326416,-0.8554583329710799,-1.152804102944102,-1.393445739498197,-1.5041904904825008,-1.370782049748503,-1.2023212245312114
2017-07-17,0.0035871149849954057,-0.01054927561687683,0.0043208539983537785,0.0009588146300034242,-0.023857451823288762,-0.02629061850244402,-0.028262487398819657,-0.027276008509352804,-0.010698419825168885,-0.007856454152892134,-0.009945062096491469,-0.005914041837119358,-0.010612779601823299,-0.00812794484838393,-0.01271453724626696,-0.012000455026327917,-0.004346602010450369,-0.0025971631331907145,-0.005404318814103326,-0.0031286193697324964,-0.5024290461925776,0.08877144790677995,-0.6832939390177998,-0.055197613906123356,-0.8715336238938066,-0.6012770726231795,-0.9090289006585685,-0.5202644755753136
2017-07-18,-0.0017301042377826806,-0.0018732443816803362,0.006510891951145199,0.006426422464299715,-0.02218633667183608,-0.025217019115176743,-0.028262487398819657,-0.027276008509352804,-0.010900673734476386,-0.00764527464897563,-0.009945062096491469,-0.005914041837119358,-0.010148341616604216,-0.007782769134466697,-0.012425466959001033,-0.011656240499727282,-0.004346602010450369,-0.0025971631331907145,-0.005404318814103326,-0.0031286193697324964,-0.29785904050232714,-0.21665650788897556,-0.48206979274750333,-0.38795212365759346,-1.0917472265382833,-1.525789949752145,-1.0930710390462735,-1.249797067174358
2017-07-19,0.01619468591998082,-0.00731838080767984,-0.001281054668352697,-0.003294895896852538,-0.020976832237881958,-0.02448965025267654,-0.028262487398819657,-0.02698680586195827,-0.010309708162589802,-0.0077897154628973455,-0.009945062096491469,-0.005914041837119358,-0.010289018207802035,-0.007450806155865415,-0.012599577740964964,-0.011591496325219112,-0.004128009597820937,-0.0025971631331907145,-0.005333228052969695,-0.003119642108705188,-0.937062041074591,-0.004907040457583294,-1.37266977846857,-0.1744865881484874,-0.28626819036882845,0.11797900367943265,-0.39304443158933133,0.022498098805032007
2017-07-20,-0.002497945064676856,-0.0027319550458216727,0.003115179549024197,0.009938292057288325,-0.023587409108357615,-0.024589112192031085,-0.028262487398819657,-0.02698680586195827,-0.010055734250512502,-0.007765499820135822,-0.009945062096491469,-0.005914041837119358,-0.010148341616604216,-0.007450806155865415,-0.012441739730397961,-0.0116246780959963,-0.004128009597820937,-0.0025971631331907145,-0.005333228052969695,-0.003119642108705188,-0.27069084344808475,-0.17485771136389403,-0.4215721455476756,-0.36165287224386283,-0.7283201529129183,-2.1196088116591465,-0.840158201432512,-1.6815317067079816
2017-07-21,-0.011226078696734589,-0.010471299867295366,0.008132468859838867,0.0027479622272895392,-0.02215105348558263,-0.02432474349138381,-0.028262487398819657,-0.02698680586195827,-0.010190114796869204,-0.007867377535219901,-0.009945062096491469,-0.005914041837119358,-0.010612779601823299,-0.007450806155865415,-0.012547329450007284,-0.011582162137885635,-0.0039094171851915055,-0.0025412592877465286,-0.005239463853868951,-0.0030460167227969685,0.021700110335543348,0.11192483196715639,-0.05964730996350367,-0.04566799526514036,-1.21084070950936,-0.8943496953028606,-1.312245541906573,-0.7364561982882597
2017-07-24,-0.004761472063577685,0.02031328068306012,0.00036664196229380927,-0.0019743343037176295,-0.023061973460585476,-0.024817188981609926,-0.028262487398819657,-0.02698680586195827,-0.010798616527271578,-0.007975517579905639,-0.009883457943408391,-0.005681831076062236,-0.010289018207802035,-0.007450806155865415,-0.012427547028677599,-0.011582162137885635,-0.0039094171851915055,-0.0024853554423023426,-0.005239463853868951,-0.00302900589074809,-0.19557889814239068,-1.0288022591833645,-0.3324119238191724,-1.2852157770398962,-0.4326480845033758,-0.08993951628334464,-0.5191503746803778,-0.13223863861672266
2017-07-25,-0.006904085891081884,-0.006061257975858567,-0.005041134582842419,0.0011164070033259476,-0.022056244029677614,-0.02643958121858371,-0.028262487398819657,-0.02698680586195827,-0.010758800057889503,-0.007933818647006471,-0.009883457943408391,-0.005681831076062236,-0.010148341616604216,-0.007450806155865415,-0.012343858223562513,-0.011565636294560951,-0.004128009597820937,-0.0024853554423023426,-0.005236044383678839,-0.00302900589074809,-0.11479016973070187,-0.051489909073145004,-0.2466318528740063,-0.20818704627717385,0.09238922149008343,-0.6339087518463278,-0.018116314067337935,-0.5224990737137851
2017-07-26,0.008266821483536517,0.021773799549560754,0.009604920103414653,0.0069281378774004605,-0.021768994799147894,-0.024638556116916614,-0.028262487398819657,-0.02698680586195827,-0.010102364235049885,-0.0077681326036958,-0.009883457943408391,-0.005681831076062236,-0.010289018207802035,-0.007782769134466697,-0.012465641224007385,-0.011684710196376579,-0.004128009597820937,-0.0024853554423023426,-0.005236044383678839,-0.00302900589074809,-0.6565536652698698,-1.0952229335777608,-0.9523849354934586,-1.357973640466903,-1.3894863295689481,-1.6567710644130547,-1.469058543306443,-1.281793743249349
2017-07-27,0.02717309608603595,0.00480893135274936,-0.001667262503639098,-0.0047846981233362704,-0.021506867365492857,-0.026727335645759943,-0.028262487398819657,-0.02698680586195827,-0.010252625922123195,-0.007924899964860224,-0.009883457943408391,-0.005681831076062236,-0.010289018207802035,-0.008114732113067978,-0.012465641224007385,-0.011858125560620688,-0.003803461505470884,-0.0024853554423023426,-0.005141988327761968,-0.0030591609311875828,-1.325506625273278,-0.478888221597024,-1.843073500032019,-0.6235958995042639,-0.2161388265183532,0.4046833934787578,-0.3389108166547928,0.21773614806494557
2017-07-28,-0.0036210057669522934,-0.012014315074019576,0.008111628214726989,0.006317787598299703,-0.028716943394174438,-0.025075079507024724,-0.028262487398819657,-0.02698680586195827,-0.010169498432770254,-0.007937525724127628,-0.009883457943408391,-0.005681831076062236,-0.010148341616604216,-0.008141157583699885,-0.012331631595870187,-0.011939414319777499,-0.003697505825750263,-0.0024853554423023426,-0.005108100027932312,-0.0030591609311875828,-0.23095404723380883,0.14352041179424854,-0.3033270536266386,0.0029870594915200376,-1.1948382952702459,-1.549349659072057,-1.2999390609137582,-1.1813440176936065
2017-07-31,-0.005273858191032271,-0.016141980275720946,0.00023642525131786554,0.0076303888656915125,-0.024930761658731912,-0.02479646362370641,-0.028262487398819657,-0.02698680586195827,-0.010296830448709281,-0.007851492582775624,-0.009883457943408391,-0.005681831076062236,-0.010007665025406396,-0.008760555856757609,-0.012226291694305443,-0.012003089561534218,-0.0035119960241061223,-0.0024485199384035286,-0.005023936108640786,-0.0030121373060633893,-0.16749434568776939,0.27351975097462355,-0.2788696790913368,0.16691455592198975,-0.3792621263617493,-1.7738839238916932,-0.5108719023938132,-1.3554780902553694
2017-08-01,0.01076059228348979,-0.016193400367215463,-0.00039407314507453604,-0.0032993558122479966,-0.023161268363459404,-0.02534376791252455,-0.028262487398819657,-0.02698680586195827,-0.010720992187450455,-0.007987325468046346,-0.009858976311569767,-0.005428223862310258,-0.010007665025406396,-0.008760555856757609,-0.012226291694305443,-0.01206589352897423,-0.003326486222461981,-0.0024853554423023426,-0.004942710442613309,-0.0030166963299710814,-0.7348347304265774,0.2754251299126697,-0.9924708620042895,0.162860820557052,-0.2974358579141915,0.1499570376228394,-0.4242739121536921,0.03538850187183522
2017-08-02,0.02135651199583785,0.010402386552437573,-0.0018542267863147608,0.004481089722034891,-0.02302171144204102,-0.02534469970301251,-0.028262487398819657,-0.02698680586195827,-0.010125358282181758,-0.00796616347316488,-0.009858976311569767,-0.005428223862310258,-0.009893083995863923,-0.008141157583699885,-0.012041218308474533,-0.011818124553009275,-0.0032880575267120885,-0.0025412592877465286,-0.004889460724401265,-0.00306233597642437,-1.1056916382033264,-0.6871337138226207,-1.4507057995403083,-0.8767320728130656,-0.14543403849288997,-1.2936734349774404,-0.2997655839426245,-0.9469333291829033
2017-08-03,0.0005884083723753501,-0.00444492212410218,0.0015388564206307272,0.001180339062928974,-0.025766534688825175,-0.02428215703202357,-0.028262487398819657,-0.023009426602199484,-0.009834787631333193,-0.007893781674790523,-0.009858976311569767,-0.005428223862310258,-0.00977850296632145,-0.00812794484838393,-0.012013528568422274,-0.0117064093646925,-0.0032880575267120885,-0.0025412592877465286,-0.004889460724401265,-0.00306233597642437,-0.36680817199160465,-0.16006581945547865,-0.4890815584240369,-0.2990462186293331,-0.48959585608074807,-0.6856014867985909,-0.6536304987971129,-0.5374705323942129
2017-08-04,-0.00158949787682177,-0.01141406599486467,-0.00815523126349636,-0.00846171912943893,-0.023401992384107,-0.02384552469845673,-0.028262487398819657,-0.023009426602199484,-0.010586179948998837,-0.007927657225337939,-0.009858976311569767,-0.005428223862310258,-0.009631020599207795,-0.008141157583699885,-0.01185558870945863,-0.011702046030814473,-0.0035119960241061223,-0.0025450040388178075,-0.005010116321485034,-0.003156925589267083,-0.2845299003201632,0.1422420674686403,-0.4386844788313354,-0.012076900785011464,0.4709652496011457,1.0899909879735434,0.297096304537008,0.6691502154277004
2017-08-07,0.01786804515159041,0.008546147517393722,-0.00042939614839379266,0.0021221518086964146,-0.0221068675933263,-0.024438826859209017,-0.028262487398819657,-0.023009426602199484,-0.010598616462198137,-0.008038391334997627,-0.009858976311569767,-0.005681831076062236,-0.00977850296632145,-0.00812794484838393,-0.011943029013483595,-0.011555705194234572,-0.003326486222461981,-0.0026046526353332724,-0.004932476996517386,-0.0031949696647873803,-0.9782064730461933,-0.7246635326489955,-1.3484983360588578,-0.8225375476259218,-0.29385303123899154,-0.8319156942106021,-0.4248744035775459,-0.6614658644863505
2017-08-08,0.016985546365744026,0.010159892664401635,0.0023276608789467744,-0.00373800452239743,-0.024138531634696897,-0.023890062860114587,-0.028262487398819657,-0.023009426602199484,-0.009885736852990514,-0.00799683501836341,-0.009858976311569767,-0.005681831076062236,-0.00977850296632145,-0.00812794484838393,-0.011943029013483595,-0.011555705194234572,-0.003326486222461981,-0.0026385109717684185,-0.004932476996517386,-0.003203728291523026,-0.9469813804563869,-0.7947976205125172,-1.1984397318371047,-0.9089803566356982,-0.5735024532692574,0.19351042576067043,-0.7344053340108796,0.06681096079230432
2017-08-09,-0.013461466344332741,-0.009521866271001102,0.013328853940056415,0.0006806773001683952,-0.024899339138568358,-0.02409179441826226,-0.028262487398819657,-0.023009426602199484,-0.00959993346465012,-0.007984283856109374,-0.009858976311569767,-0.005681831076062236,-0.010007665025406396,-0.008141157583699885,-0.01206758471267954,-0.011525349389410194,-0.003326486222461981,-0.0026046526353332724,-0.004932476996517386,-0.003207517303415952,0.12220443551867229,0.06000621880639279,0.055980667755720435,-0.08316039410042429,-1.6893579653876354,-0.57821675645073,-1.9022351565057805,-0.4869810083980416
2017-08-10,-0.006944472352811158,-0.007897586406204712,0.006905592859794592,0.0011051133865813923,-0.024976401320464168,-0.02404135019388583,-0.028262487398819657,-0.023009426602199484,-0.010670025011519584,-0.007896504073166161,-0.009858976311569767,-0.005681831076062236,-0.009893083995863923,-0.008114732113067978,-0.011989961798136078,-0.011503224498013019,-0.0035119960241061223,-0.0025450040388178075,-0.004991822982414049,-0.003153644367491592,-0.10432951641672947,-0.009437249811453751,-0.2020102648331066,-0.1499765222306561,-1.056660301706517,-0.6424192089724876,-1.1150316732494947,-0.539321922031936
2017-08-11,-0.0008714597501408637,0.0026750858604149227,0.002182686190901677,0.00423909070576672,-0.023684293199756727,-0.02390693617228222,-0.028262487398819657,-0.023009426602199484,-0.010626036201787474,-0.00790927948586115,-0.009858976311569767,-0.005428223862310258,-0.009631020599207795,-0.008114732113067978,-0.011803586793355246,-0.011503224498013019,-0.0035119960241061223,-0.0025450040388178075,-0.004991822982414049,-0.003153644367491592,-0.3099359488589374,-0.46893032842684984,-0.46157708617315507,-0.5930626265220184,-0.5776139464220987,-1.2497816812030316,-0.6751820751475377,-0.934691344069175
2017-08-14,0.0026700735621632905,0.001281503806306283,-0.0054071638392569525,-0.003559627455573148,-0.022273937464032192,-0.023254748335757025,-0.028262487398819657,-0.023009426602199484,-0.010581899303012881,-0.007884929105932472,-0.009858976311569767,-0.005428223862310258,-0.009483538232094142,-0.008114732113067978,-0.011767982258702483,-0.011503224498013019,-0.0035119960241061223,-0.0025450040388178075,-0.00493021879094589,-0.003145839494598036,-0.4300262614098507,-0.4083646273252229,-0.6482040206937032,-0.5497685083377667,0.19222764669053938,0.1869162809957354,0.04507178103417286,0.05247833625590696
2017-08-15,-0.0010439625121670887,-0.0010678057608301005,-0.00820922346120686,-0.003828000080892163,-0.0212328633483392,-0.022916098745546384,-0.028262487398819657,-0.023009426602199484,-0.010531186138027844,-0.007883014129092066,-0.009858976311569767,-0.005428223862310258,-0.008355447256571924,-0.008006159259636346,-0.011480298799739833,-0.011349762457760329,-0.003697505825750263,-0.0026385109717684185,-0.004985795141289296,-0.0031845909597015476,-0.25869926596447373,-0.3015439549520545,-0.4915180829056227,-0.44867832047234785,0.4576253652381717,0.21913044474505083,0.3060840704617164,0.08161968387398041
2017-08-16,0.0041693267878675205,0.011683616708486156,0.008872102642609448,0.0029785988576496343,-0.020515723079075596,-0.02279683019836449,-0.028262487398819657,-0.023009426602199484,-0.010632686893709758,-0.007858250759422047,-0.009858976311569767,-0.005428223862310258,-0.008919492744333034,-0.008006159259636346,-0.011583966630461972,-0.011349762457760329,-0.0035119960241061223,-0.0026046526353332724,-0.004946253561156183,-0.003173117007706203,-0.4631163332335423,-0.8557264945594231,-0.7678644012502097,-1.010376397324702,-1.2561241933589502,-1.0285595499752784,-1.2996109395397035,-0.7828352713203924
2017-08-17,-0.0019087838748014696,-0.002431676410989553,0.0038127594509593916,-0.003831259209445363,-0.020036683478908333,-0.01828241213764552,-0.028262487398819657,-0.023009426602199484,-0.01075116009466038,-0.007857112403593668,-0.009858976311569767,-0.005428223862310258,-0.008067801282645237,-0.008006159259636346,-0.011422891019777578,-0.011315313165501908,-0.0035119960241061223,-0.002672369308203565,-0.004946253561156183,-0.003206034793514038,-0.21792198687016448,-0.24226952479180533,-0.4748344283120087,-0.485911633958845,-0.7429529439552178,0.21349338764163886,-0.8147039886854428,0.07957432499570216
2017-08-18,-0.018818859386046903,-0.011926453793311378,-0.00272970294434329,0.0031512183807896987,-0.019665744837267088,-0.01757735822043389,-0.028262487398819657,-0.023009426602199484,-0.010711737990640222,-0.007863317807279531,-0.009858976311569767,-0.005428223862310258,-0.008355447256571924,-0.00812794484838393,-0.011536675148489413,-0.011446650589230037,-0.003326486222461981,-0.002672369308203565,-0.00490868490663393,-0.003206034793514038,0.37022261989268396,0.1650849024010162,0.3702979113080713,0.027296661879688166,-0.06053197200792039,-1.0728348418767566,-0.20342002056011887,-0.8084695710020084
2017-08-21,0.002357101857381334,0.01667856157983122,0.005227338471183109,0.004581326414562738,-0.024436129336633007,-0.017219706017735478,-0.028262487398819657,-0.023009426602199484,-0.010593207456951482,-0.007397232834210281,-0.009858976311569767,-0.005428223862310258,-0.008355447256571924,-0.008141157583699885,-0.011536675148489413,-0.011512651121353405,-0.003326486222461981,-0.002672369308203565,-0.00490868490663393,-0.003206034793514038,-0.3790377316329437,-1.078676126642746,-0.5685751951329758,-1.6371483155490005,-0.8676179375344429,-1.3362926634494254,-0.9568417704465488,-1.0527397721026508
2017-08-22,0.00645352782477357,0.006719890890045937,-0.00504824073395466,-0.004581326414562668,-0.02238480179807315,-0.017574289977551984,-0.028262487398819657,-0.023009426602199484,-0.010610864440709746,-0.007809834516780518,-0.009858976311569767,-0.005428223862310258,-0.008919492744333034,-0.00812794484838393,-0.011622803236342237,-0.011332015645195972,-0.003697505825750263,-0.002672369308203565,-0.0049457434374428726,-0.0031865269313572247,-0.5439372816756616,-0.6452936005372056,-0.8075269651336289,-1.0271770044934956,0.13700559424402653,0.35167250923705434,0.00965965563734329,0.17859526731437425
2017-08-23,0.024835235424528975,0.019482481503978098,0.0041570215318976885,0.0038192280669956187,-0.02145817581462937,-0.016949030848211092,-0.028262487398819657,-0.021431563718667796,-0.01062930111809397,-0.00782866511104436,-0.009858976311569767,-0.005112939256950434,-0.009483538232094142,-0.008114732113067978,-0.011802495689128818,-0.011310023655585835,-0.003697505825750263,-0.002709226566133676,-0.0049457434374428726,-0.0032382170264785774,-1.214287092722645,-1.2876901554788436,-1.707401944608897,-1.8167708487482026,-0.7966879227035425,-1.2768496367827245,-0.8563841468227081,-0.9014876729773307
2017-08-24,0.025346330110331095,0.006954415428701734,-0.0027020684055914677,-0.0006779086777708852,-0.02579531839219796,-0.018656124066172137,-0.028262487398819657,-0.021431563718667796,-0.009599838744467626,-0.0078033401304503395,-0.009858976311569767,-0.005112939256950434,-0.009483538232094142,-0.00812794484838393,-0.011802495689128818,-0.011426259883340503,-0.003697505825750263,-0.0026385109717684185,-0.004962766212980837,-0.003129221482630109,-1.2323709463689974,-0.703745208472506,-1.4401382931057727,-0.985235478004279,-0.10096762470061152,-0.3834589451326509,-0.23549331062380677,-0.31413635236706716
2017-08-25,0.003941055862849999,-0.00132578674256149,0.0037482146760411724,0.010707913956119496,-0.028299162111238518,-0.018414432855987352,-0.028262487398819657,-0.021431563718667796,-0.009329240585433024,-0.007789139112299693,-0.009858976311569767,-0.005037400507220669,-0.009631020599207795,-0.008006159259636346,-0.011886267954754181,-0.01086975048750304,-0.003697505825750263,-0.0026385109717684185,-0.004962766212980837,-0.003129221482630109,-0.48021521497872877,-0.31170719060765356,-0.5592859518380806,-0.5182871402872656,-0.7552224760955849,-2.649466705845007,-0.933728829185048,-1.776465311410298
2017-08-28,0.007395993532627984,0.020304753340364363,0.0142050355709627,0.004434968149544776,-0.02507289537436278,-0.016992488869755195,-0.028262487398819657,-0.02034135996646766,-0.009059377226481225,-0.007882596350782338,-0.009858976311569767,-0.005037400507220669,-0.00977850296632145,-0.007897586406204712,-0.01204254150739032,-0.010392087883103477,-0.003697505825750263,-0.0026385109717684185,-0.004962766212980837,-0.003129221482630109,-0.6076781656403925,-1.3864530096837229,-0.7752808261583681,-1.8064947082651865,-1.815862096727412,-1.4041923232377467,-2.1157968483655414,-0.9596063651571031
2017-08-29,0.00021993731875086193,0.02439988682353512,-0.00015274171405905764,-0.00041755397491717035,-0.023073249256165572,-0.018426316767458074,-0.028262487398819657,-0.019666440211590485,-0.010876805460461688,-0.007902837251861843,-0.009858976311569767,-0.005037400507220669,-0.009631020599207795,-0.007897586406204712,-0.011777619562386292,-0.010392087883103477,-0.003697505825750263,-0.0026046526353332724,-0.0049129399285119104,-0.003083261016397686,-0.3485524037197826,-1.6422633116238903,-0.5199769112679784,-1.8881676216531351,-0.3595468737998013,-0.4341720808740717,-0.43764671821672874,-0.3373101275560872
2017-08-30,0.008812558742875993,0.038574912337853214,-0.0007181987274169418,-0.007630104514302201,-0.021641866897691257,-0.023017754078912076,-0.02825176377588096,-0.019666440211590485,-0.010586550589045427,-0.007880579612476832,-0.009858976311569767,-0.005037400507220669,-0.009483538232094142,-0.008006159259636346,-0.011447786834710129,-0.010459352064152664,-0.003697505825750263,-0.002672369308203565,-0.00486873166588403,-0.003196564827580999,-0.6476090172674404,-2.36855633741163,-0.9361644110170314,-2.130280140881732,-0.30219233764027065,0.9841852358160047,-0.39205715814194536,0.5625905586566063
2017-08-31,5.449442795828471e-05,0.01398624197473987,0.010068679260423007,0.0022699576773797577,-0.020872811977280362,-0.026626461739240822,-0.026643712038191276,-0.019666440211590485,-0.0096269457350795,-0.0076858903634180655,-0.009858976311569767,-0.005112939256950434,-0.009483538232094142,-0.008006159259636346,-0.011447786834710129,-0.010459352064152664,-0.003697505825750263,-0.0026385109717684185,-0.00486873166588403,-0.0032043317414347434,-0.35798437719115667,-1.1182705663943653,-0.5510652457938306,-0.9180939727664144,-1.396309784213427,-0.9600091850251683,-1.551625129855755,-0.7122518224915164
2017-09-01,0.0008170602627928942,-0.019635974516858962,0.0022447546810171106,-0.004292032677596607,-0.020110660056864266,-0.02391340046418368,-0.026643712038191276,-0.019666440211590485,-0.010428985906316938,-0.007785536918790774,-0.009858976311569767,-0.005112939256950434,-0.009483538232094142,-0.008114732113067978,-0.011447786834710129,-0.010605012738005145,-0.0034735673283562297,-0.0026385109717684185,-0.004756349255605641,-0.0032128130190397157,-0.3866052327889631,0.5858326306049481,-0.6098679537530509,0.3776527638710333,-0.5800117404342213,0.3233994426161863,-0.6713120527262497,0.1386185268677028
2017-09-04,0.002392866053656049,-0.0075829747244552815,0.007318931300644235,0.003199733278987457,-0.019499430779368696,-0.02476496617263664,-0.026643712038191276,-0.01975301922817609,-0.010493400190372683,-0.007641781842423984,-0.009620661024163831,-0.005112939256950434,-0.009483538232094142,-0.007897586406204712,-0.011447786834710129,-0.010596152692620306,-0.003697505825750263,-0.0026385109717684185,-0.004832688152641105,-0.0032128130190397157,-0.4457488606965303,-0.01592727056634777,-0.7097977907647556,-0.12167099067126332,-1.145081101883223,-1.1418567593619413,-1.158024971203711,-0.8391428112259618
2017-09-05,0.0002172496206675845,0.011353007464996784,0.0030381740460707404,0.0014281516267867992,-0.018728763902501392,-0.02223530243843435,-0.026643712038191276,-0.01975301922817609,-0.010386791509848963,-0.007550566895405696,-0.009620661024163831,-0.005112939256950434,-0.008919492744333034,-0.007897586406204712,-0.011391608204451762,-0.010596152692620306,-0.0034735673283562297,-0.0026046526353332724,-0.004793248490961467,-0.0031996581041105077,-0.3429230263374694,-0.9745646297828777,-0.6198411110072716,-0.9871311720805445,-0.6768496840364387,-0.788744802050592,-0.7539789866395505,-0.6129089106823485
2017-09-06,-0.005554662215388469,-0.008502649240640347,-0.0034429625496077516,0.00025181516899753175,-0.018262222317362586,-0.022072749865154236,-0.026643712038191276,-0.01975301922817609,-0.01034600795787141,-0.007824591841623724,-0.009620661024163831,-0.005112939256950434,-0.008919492744333034,-0.008114732113067978,-0.011378478215634385,-0.01070191651018852,-0.0033462956902849737,-0.0026385109717684185,-0.00470857171369336,-0.0032348355421166187,-0.1262898549617033,0.019638371384716552,-0.31889963329977605,-0.09963721253508645,0.01004783965259597,-0.5652963971431687,-0.12232826122298823,-0.44560160858059733
2017-09-07,0.0047940819646743755,0.0003794346469352362,0.011213287002752993,0.008857009771411727,-0.018689719345799136,-0.021925367516487455,-0.026643712038191276,-0.01975301922817609,-0.00960918113183528,-0.007244520500095589,-0.009620661024163831,-0.005112939256950434,-0.008355447256571924,-0.008006159259636346,-0.011049277899066528,-0.010571229138569505,-0.003249628830962196,-0.0026385109717684185,-0.004571303369162733,-0.0032348355421166187,-0.4935321775883809,-0.4245221355634691,-0.8477045358790791,-0.49945177782174244,-1.5033183060279598,-2.2483194431761238,-1.64265717914519,-1.6691022288319564
